plant	time	x	y	r_ag	h_ag	r_bg	h_bg	aboveground_resources	belowground_resources	res_ag	res_bg	res_eff	grow	maint	volume	age	salinity	transpiration
Saltmarsh_1_000006040	158112000.0	0.10064748780326149	0.17930265330207718	0.3024683008174123	0.6049366016348245	0.31291371435663096	0.6258274287132619	0.5294117647058824	0.32122481435957095	17528459.264429267	11591735.690911634	11591735.690911634	0.012035935669762063	0.045922742784796106	0.3663780867870159	28512000.0	0.054669694	0.4748260004759726
Saltmarsh_1_000006526	158112000.0	0.7380344294722778	1.6354321272957715	0.2832882656534961	0.5665765313069921	0.2913405471200682	0.5826810942401364	0.3434343434343434	0.27311309871192163	10066626.994931864	8621877.500026831	8621877.500026831	0.0051240581055881085	0.03798532939454605	0.2982207355326409	17971200.0	0.054669694	0.3864940732503026
Saltmarsh_1_000006528	158112000.0	1.3562999535863478	1.9045435120040886	0.3685093794775306	0.7370187589550612	0.4674344397127913	0.9348688794255826	1.0	0.30538097674411435	49367761.31183845	28333874.684655417	28333874.684655417	0.02039622725850937	0.12127314616476773	0.9561458118631987	17971200.0	0.054669694	1.2391649721747056
Saltmarsh_1_000006904	158112000.0	0.5387104795241242	0.346855096097207	0.14245802159650814	0.2849160431930163	0.19144840457381157	0.38289680914762314	0.17857142857142858	0.20559675109629724	1372581.410076917	3376712.6912268843	1372581.410076917	-0.0013847697932433522	0.008247676843627937	0.06225471202487344	9849600.0	0.054669694	0.08068210678423599
Saltmarsh_1_000006910	158112000.0	1.841813319920562	0.11256624950067495	0.3616924766629778	0.7233849533259556	0.43746859894837553	0.8749371978967511	1.0	0.3358898513585503	47171548.09790789	26256556.614833184	26256556.614833184	0.02823683735310817	0.10304594572105774	0.8233444432254674	9676800.0	0.054669694	1.0670543984202057
Saltmarsh_1_000007040	158112000.0	1.4676456369326205	1.2802785674562047	0.16557147101823205	0.3311429420364641	0.20208694135293487	0.40417388270586974	0.19444444444444445	0.19570145561297736	1982499.31018762	3366214.899569021	1982499.31018762	-0.0005791053719257887	0.01049160192286389	0.08037461316869064	6912000.0	0.054669694	0.10416549866662309
Saltmarsh_1_000007048	158112000.0	0.8205071149938066	0.29853323006584787	0.15563462924094185	0.3112692584818837	0.20186502501038298	0.40373005002076595	0.15625	0.2147200171302699	1454060.5841446188	3860382.254688424	1454060.5841446188	-0.002869721172936322	0.010140024093659416	0.07537120547567028	6739200.0	0.054669694	0.09768108229646869
Saltmarsh_1_000007068	158112000.0	1.7366639905862313	0.9854020937185415	0.11334374041710377	0.22668748083420753	0.15746501587547546	0.3149300317509509	0.1111111111111111	0.19107356363086292	561195.1696441054	2179413.8164855195	561195.1696441054	-0.0017912137741269599	0.004597189622347487	0.033680928373616005	6307200.0	0.054669694	0.04365048317220634
Saltmarsh_1_000007090	158112000.0	1.9256396658801207	1.6708184639116845	0.09144089052662832	0.18288178105325664	0.11621163357549626	0.2324232671509925	0.1111111111111111	0.1787866809301906	347639.382044313	1044183.5274182258	347639.382044313	-0.00018658922870403425	0.0019247861389255993	0.014665155670413245	5788800.0	0.054669694	0.019006041748855566
Saltmarsh_1_000007134	158112000.0	1.158084152377445	1.0278491314703255	0.0552321684721336	0.1104643369442672	0.10530607849168823	0.21061215698337646	0.0	0.18656001488367716	0.0	1104819.4188758484	0.0	-0.0012501434652158196	0.0012501434652158196	0.00839602524786921	4838400.0	0.054669694	0.010881248721238496
Saltmarsh_1_000007181	158112000.0	0.26280588309614217	1.6231262012966259	0.13735201299131888	0.27470402598263777	0.1401197498852251	0.2802394997704502	0.17391304347826086	0.28761335627900225	1164451.3465286514	2060396.1232755294	1164451.3465286514	0.0016912226739169735	0.004131034058726284	0.033566485472730896	3801600.0	0.054669694	0.043502165172659236
