plant	time	x	y	r_ag	h_ag	r_bg	h_bg	aboveground_resources	belowground_resources	res_ag	res_bg	res_eff	grow	maint	volume	age	salinity	transpiration
Saltmarsh_1_000000001	0.0	1	1	0.05	0.1	0.05	0.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Saltmarsh_1_000000001	86400.0	1	1	0.07165893836071917	0.14331787672143834	0.07395275373974368	0.14790550747948736	1.0	0.7549149990081787	923552.841931713	697203.8927508799	697203.8927508799	0.0032824442598017806	0.00020357520395261863	0.004853240586596679	86400.0	0.035	0.0062897998002292965
Saltmarsh_1_000000001	172800.0	1	1	0.09647072641697728	0.19294145283395456	0.10045939381550435	0.2009187876310087	1.0	0.7549149990081787	1896978.8107169843	1557410.4177829765	1557410.4177829765	0.0071580721088919524	0.0006289799800229297	0.012011312695488635	172800.0	0.035	0.015566661253353271
Saltmarsh_1_000000001	259200.0	1	1	0.12281684628756882	0.24563369257513765	0.12830024019973332	0.25660048039946665	1.0	0.7549149990081787	3438055.141382862	2891021.665596055	2891021.665596055	0.012898442202644947	0.0015566661253353271	0.024909754898133588	259200.0	0.035	0.03228304234798113
Saltmarsh_1_000000001	345600.0	1	1	0.14981388052333433	0.29962776104666866	0.15671050030312939	0.31342100060625877	1.0	0.7549149990081787	5572340.20081829	4725291.233509681	4725291.233509681	0.020398151932750293	0.003228304234798113	0.045307906830883884	345600.0	0.035	0.058719047252825514
Saltmarsh_1_000000001	432000.0	1	1	0.17693578861970283	0.35387157723940565	0.18519910519526947	0.37039821039053894	1.0	0.7549149990081787	8291361.433709768	7055835.66523141	7055835.66523141	0.0294072736008745	0.005871904725282552	0.07471518043175841	432000.0	0.035	0.0968308738395589
Saltmarsh_1_000000001	518400.0	1	1	0.20385141630950307	0.40770283261900614	0.21344446190322655	0.4268889238064531	1.0	0.7549149990081787	11565199.06856174	9858526.046313783	9858526.046313783	0.039609542847613026	0.00968308738395589	0.11432472327937147	518400.0	0.035	0.14816484137006544
Saltmarsh_1_000000001	604800.0	1	1	0.23034588335359682	0.46069176670719364	0.24123334090819773	0.48246668181639546	1.0	0.7549149990081787	15351443.081697783	13097883.529151747	13097883.529151747	0.05067293350875219	0.014816484137006543	0.16499765678812373	604800.0	0.035	0.21383696319740836
Saltmarsh_1_000000001	691200.0	1	1	0.2562779205913027	0.5125558411826054	0.26842382683937915	0.5368476536787583	1.0	0.7549149990081787	19601199.57705265	16732555.21167148	16732555.21167148	0.06227907973861657	0.021383696319740835	0.2272767365267403	691200.0	0.035	0.2945506505386554
Saltmarsh_1_000000001	777600.0	1	1	0.2815548396676075	0.563109679335215	0.29492215901334257	0.5898443180266851	1.0	0.7549149990081787	24262979.060844813	20718795.924639832	20718795.924639832	0.07413891456933362	0.029455065053865543	0.30141565109607393	777600.0	0.035	0.39063468382051186
Saltmarsh_1_000000001	864000.0	1	1	0.30611702563908466	0.6122340512781693	0.3206678311247359	0.6413356622494718	1.0	0.7549149990081787	29285168.965330247	25012658.85069558	25012658.85069558	0.08599982587142671	0.039063468382051186	0.3874154769675006	864000.0	0.035	0.5020904581498807
Saltmarsh_1_000000001	950400.0	1	1	0.32992792559094425	0.6598558511818885	0.3456237420507669	0.6912474841015338	1.0	0.7549149990081787	34617580.44977848	29571357.59906837	29571357.59906837	0.09764774218035377	0.050209045814988085	0.48506321914785444	950400.0	0.035	0.6286419320156194
Saltmarsh_1_000000001	1036800.0	1	1	0.3529673682812173	0.7059347365624346	0.36976952133539664	0.7395390426707933	1.0	0.7549149990081787	40212390.67890205	34354093.43236781	34354093.43236781	0.10890627396027712	0.06286419320156193	0.5939694931081315	1036800.0	0.035	0.7697844630681384
Saltmarsh_1_000000001	1123200.0	1	1	0.3752269822752785	0.750453964550557	0.3930969028047985	0.786193805609597	1.0	0.7549149990081787	46024688.10374472	39322533.84702602	39322533.84702602	0.11963422292831626	0.07697844630681384	0.7136037160364477	1123200.0	0.035	0.9248304159832362
Saltmarsh_1_000000001	1209600.0	1	1	0.39670697924908505	0.7934139584981701	0.4156064523468032	0.8312129046936064	1.0	0.7549149990081787	52012755.429208465	44441061.91541718	44441061.91541718	0.12972226797876227	0.09248304159832363	0.8433259840152099	1209600.0	0.035	1.092950475283712
Saltmarsh_1_000000001	1296000.0	1	1	0.4174138501730562	0.8348277003461124	0.4373052116142003	0.8746104232284005	1.0	0.7549149990081787	58138178.70576626	49676874.17287569	49676874.17287569	0.13908932333600726	0.1092950475283712	0.9824153073512172	1296000.0	0.035	1.2732102383271775
Saltmarsh_1_000000001	1382400.0	1	1	0.43735868676637035	0.8747173735327407	0.45820497431212165	0.9164099486242433	1.0	0.7549149990081787	64365841.41490399	54999978.54057738	54999978.54057738	0.14767886887016918	0.12732102383271776	1.1300941762213865	1382400.0	0.035	1.464602052382917
Saltmarsh_1_000000001	1468800.0	1	1	0.45655594039703695	0.9131118807940739	0.4783210077960597	0.9566420155921194	1.0	0.7549149990081787	70663843.25404388	60383126.8758817	60383126.8758817	0.1554554291411168	0.1464602052382917	1.2855496053625033	1468800.0	0.035	1.6660722885498045
Saltmarsh_1_000000001	1555200.0	1	1	0.47502249284290426	0.9500449856858085	0.4976710936397318	0.9953421872794636	1.0	0.7549149990081787	77003370.70656179	65801705.67887158	65801705.67887158	0.16240129953937746	0.16660722885498044	1.4479509049018806	1555200.0	0.035	1.8765443727528373
Saltmarsh_1_000000001	1641600.0	1	1	0.49277695315344977	0.9855539063068995	0.5162748003074665	1.032549600614933	1.0	0.7549149990081787	83358538.03625278	71233601.11223099	71233601.11223099	0.16851356828587122	0.18765443727528375	1.6164644731877518	1641600.0	0.035	2.094937957251326
Saltmarsh_1_000000001	1728000.0	1	1	0.5098391209227673	1.0196782418455346	0.5341529271522106	1.0683058543044213	1.0	0.7549149990081787	89706211.60559575	76659049.4984975	76659049.4984975	0.17380145176735487	0.20949379572513263	1.790265924955107	1728000.0	0.035	2.320184638741819
Saltmarsh_1_000000001	1814400.0	1	1	0.5262295737063379	1.0524591474126759	0.5513270765205068	1.1026541530410137	1.0	0.7549149990081787	96025826.46173577	82060481.02673155	82060481.02673155	0.17828394125947591	0.23201846387418187	1.9685498662145826	1814400.0	0.035	2.5512406266140992
Saltmarsh_1_000000001	1900800.0	1	1	0.5419693481772616	1.0839386963545232	0.5678193227717274	1.1356386455434548	1.0	0.7549149990081787	102299201.3750291	87422362.0114268	87422362.0114268	0.18198774739572415	0.2551240626614099	2.150537613610307	1900800.0	0.035	2.7870967472389574
Saltmarsh_1_000000001	1987200.0	1	1	0.5570796928351087	1.1141593856702174	0.5836519553874758	1.1673039107749517	1.0	0.7549149990081787	108510356.57055391	92731039.36531717	92731039.36531717	0.18494552210269005	0.2787096747238958	2.3354831357129964	1987200.0	0.035	3.0267861438840433
Saltmarsh_1_000000001	2073600.0	1	1	0.5715818758630637	1.1431637517261275	0.598847279257921	1.197694558515842	1.0	0.7549149990081787	114645337.01132391	97974589.75460497	97974589.75460497	0.18719433438462052	0.3026786143884043	2.5226774700976167	2073600.0	0.035	3.2693900012465114
Saltmarsh_1_000000001	2160000.0	1	1	0.585497035857522	1.170994071715044	0.6134274594648852	1.2268549189297704	1.0	0.7549149990081787	120692043.1042045	103142675.05299625	103142675.05299625	0.18877437514033013	0.32693900012465116	2.7114518452379466	2160000.0	0.035	3.5140415914283785
Saltmarsh_1_000000001	2246400.0	1	1	0.598846066141655	1.19769213228331	0.6274144009523154	1.2548288019046308	1.0	0.7549149990081787	126640069.99080326	108226405.09995095	108226405.09995095	0.18972786635691696	0.35140415914283785	2.901179711594864	2246400.0	0.035	3.7599289062269436
Saltmarsh_1_000000001	2332800.0	1	1	0.6116495255630723	1.2232990511261446	0.6408296557293246	1.2816593114586492	1.0	0.7549149990081787	132480556.07656057	113218208.32995817	113218208.32995817	0.19009815102709654	0.3759928906226943	3.0912778626219604	2332800.0	0.035	4.00629610995806
Saltmarsh_1_000000001	2419200.0	1	1	0.6239275702977218	1.2478551405954437	0.6536943519248916	1.3073887038497831	1.0	0.7549149990081787	138206041.08641082	118111710.52540557	118111710.52540557	0.18992894163122176	0.4006296109958061	3.2812068042531823	2419200.0	0.035	4.252444018312125
Saltmarsh_1_000000001	2505600.0	1	1	0.6356999023972151	1.2713998047944302	0.6660291402691426	1.3320582805382852	1.0	0.7549149990081787	143810333.67544344	122901621.72177579	122901621.72177579	0.18926370677766646	0.4252444018312125	3.470470511030849	2505600.0	0.035	4.4977297822959805
Saltmarsh_1_000000001	2592000.0	1	1	0.6469857317360553	1.2939714634721107	0.6778541545275623	1.3557083090551245	1.0	0.7549149990081787	149288388.43984297	127583631.13619395	127583631.13619395	0.18814517745137171	0.44977297822959805	3.6586156884822216	2592000.0	0.035	4.74156593227296
Saltmarsh_1_000000001	2678400.0	1	1	0.657803748717288	1.315607497434576	0.6891889831418723	1.3783779662837445	1.0	0.7549149990081787	154636192.04670262	132154309.88124062	132154309.88124062	0.1866149561789071	0.474156593227296	3.845230644661128	2678400.0	0.035	4.983418915480822
Saltmarsh_1_000000001	2764800.0	1	1	0.668172105635882	1.336344211271764	0.7000526498922066	1.4001052997844132	1.0	0.7549149990081787	159850658.11625403	136611021.1526494	136611021.1526494	0.18471321421516484	0.49834189154808217	4.029943858876293	2764800.0	0.035	5.222807241103675
Saltmarsh_1_000000001	2851200.0	1	1	0.6781084050191226	1.3562168100382452	0.7104636018311575	1.420927203662315	1.0	0.7549149990081787	164929530.43573377	140951837.53264186	140951837.53264186	0.1824784635528418	0.5222807241103675	4.212422322429135	2851200.0	0.035	5.45929932986816
Saltmarsh_1_000000001	2937600.0	1	1	0.6876296935919171	1.3752593871838341	0.7204397030816593	1.4408794061633186	1.0	0.7549149990081787	169871294.05243942	145175465.02326274	145175465.02326274	0.17994739212949784	0.5459299329868159	4.392369714558632	2937600.0	0.035	5.692511150067988
Saltmarsh_1_000000001	3024000.0	1	1	0.696752460773885	1.39350492154777	0.7299982333598808	1.4599964667197616	1.0	0.7549149990081787	174675093.77850345	149281173.41099742	149281173.41099742	0.1771547520481883	0.5692511150067988	4.56952446660682	3024000.0	0.035	5.92210370872244
Saltmarsh_1_000000001	3110400.0	1	1	0.7054926408205363	1.4109852816410726	0.7391558902979828	1.4783117805959656	1.0	0.7549149990081787	179340659.63703224	153268732.56131026	153268732.56131026	0.17413329193430738	0.5922103708722439	4.7436577585411275	3110400.0	0.035	6.147780455069301
Saltmarsh_1_000000001	3196800.0	1	1	0.7138656178848127	1.4277312357696255	0.7479287948122447	1.4958575896244894	1.0	0.7549149990081787	183868238.78513843	157138354.24663094	157138354.24663094	0.17091372572622454	0.6147780455069302	4.914571484267352	3196800.0	0.035	6.369284643610488
Saltmarsh_1_000000001	3283200.0	1	1	0.7218862334069084	1.4437724668138168	0.7563324988991261	1.5126649977982523	1.0	0.7549149990081787	188258533.46149766	160890639.12155718	160890639.12155718	0.16752473124673717	0.6369284643610488	5.08209621551409	3283200.0	0.035	6.586396695306261
Saltmarsh_1_000000001	3369600.0	1	1	0.7295687953465355	1.459137590693071	0.7643819953525047	1.5287639907050095	1.0	0.7549149990081787	192512644.5224625	164526528.47297773	164526528.47297773	0.16399297283426262	0.658639669530626	5.246089188348351	3369600.0	0.035	6.798931588099463
