plant	time	x	y	r_ag	h_ag	r_bg	h_bg	aboveground_resources	belowground_resources	res_ag	res_bg	res_eff	grow	maint	volume	age	salinity	transpiration
Saltmarsh_1_000005566	158112000.0	1.5790758014161026	0.8617366660284087	0.5574128110807186	1.1148256221614372	0.6386915099627454	1.2773830199254907	1.0	0.5041300264586296	112895192.91888829	81780180.28078781	81780180.28078781	0.06400744573950773	0.34489345566443136	2.7252223814218484	38707200.0	0.041514425	3.5318882063227157
Saltmarsh_1_000006597	158112000.0	0.06702660243395986	0.6956377417253474	0.43383719964708173	0.8676743992941635	0.45135290615188284	0.9027058123037657	0.7569444444444444	0.37452026050348686	52534276.285523914	28863727.014344867	28863727.014344867	0.0033924979332302374	0.1409261371384941	1.090785531409265	16416000.0	0.041514425	1.4136580487064074
Saltmarsh_1_000006748	158112000.0	0.012522545270107655	1.605930502267134	0.34307349331690284	0.6861469866338057	0.3359904613402516	0.6719809226805032	0.42857142857142855	0.35394066136721614	18420101.214554552	14350146.333657423	14350146.333657423	0.009172037999606059	0.06257869366868106	0.4920323286530094	13219200.0	0.041514425	0.6376738979343002
Saltmarsh_1_000007026	158112000.0	0.732105962575575	0.3924094986879405	0.37642646607263464	0.7528529321452693	0.4090734202701462	0.8181468405402924	0.37988826815642457	0.35960024397520096	19880495.788035717	23475056.170795396	19880495.788035717	0.0002598178681297719	0.09914266107204882	0.7652494866339387	7171200.0	0.041514425	0.9917633346775846
Saltmarsh_1_000007198	158112000.0	0.5334946725929788	1.5263300992077025	0.23770302566181997	0.47540605132363994	0.24539620332027182	0.49079240664054363	0.7424242424242424	0.44177742539972503	14130877.285943834	8943958.1333463	8943958.1333463	0.024988076431776463	0.019731714234955042	0.1772389578743308	3456000.0	0.041514425	0.22970168940513272
Saltmarsh_1_000007261	158112000.0	0.22244071239434837	1.102032093555075	0.3406135404842261	0.6812270809684522	0.3616335372536418	0.7232670745072836	0.47580645161290325	0.37427129219475974	19774779.92454956	18285270.21650169	18285270.21650169	0.023823469804387015	0.06760288127812143	0.5454506401602623	2073600.0	0.041514425	0.7069040296476999
Saltmarsh_1_000007357	158112000.0	1.8537720581569168	1.524882573714675	0.05	0.1	0.05	0.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Saltmarsh_1_000007358	158112000.0	1.8116699157670546	0.329342966550769	0.05	0.1	0.05	0.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Saltmarsh_1_000007359	158112000.0	1.450016985052236	1.2787317031303984	0.05	0.1	0.05	0.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Saltmarsh_1_000007360	158112000.0	1.9723108882059497	1.8519640590383892	0.05	0.1	0.05	0.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Saltmarsh_2_000006660	158112000.0	1.60963365142075	1.9623800207344337	0.3027839489776158	0.6055678979552316	0.3151260027953309	0.6302520055906617	0.6190476190476191	0.5483134184482592	19275325.602622125	19118877.07831616	19118877.07831616	0.04261779303268688	0.05297659235889392	0.37103504217776706	15120000.0	0.041514425	0.4808614146623861
Saltmarsh_2_000006697	158112000.0	1.9306646651733832	0.0543350423073401	0.5432706193299148	1.0865412386598297	0.621395020606115	1.24279004121223	0.6859504132231405	0.5051173746076404	75604925.49347062	79126980.81179245	75604925.49347062	-0.03299819455143438	0.4110228220187875	2.515051397403794	14256000.0	0.041514425	3.2595066110353175
Saltmarsh_2_000006790	158112000.0	0.2699021656200635	0.01959643808049516	0.5111930598219772	1.0223861196439543	0.587158908663426	1.174317817326852	1.0	0.46031899817965244	97368040.68026607	64465658.35506597	64465658.35506597	-0.021735534579062354	0.3440638263543922	2.1112158379089365	12268800.0	0.041514425	2.736135725929982
Saltmarsh_2_000007025	158112000.0	1.014722958054178	0.671921911675498	0.19075896169403864	0.3815179233880773	0.22515206344987562	0.45030412689975124	0.08	0.3029376027046465	1195837.8610571045	6667132.124473354	1195837.8610571045	-0.015052588484187144	0.021031777789472666	0.11532949723880295	7171200.0	0.041514425	0.14946702842148865
Saltmarsh_2_000007288	158112000.0	0.5901556270440294	1.0014212479286508	0.05161291406008244	0.10322582812016488	0.0733306698898486	0.1466613397796972	0.0	0.2795588118689401	0.0	722323.73772112	0.0	-0.0006426868705825461	0.0006426868705825461	0.0033415152968289423	1555200.0	0.041514425	0.004330603824690309
Saltmarsh_2_000007301	158112000.0	1.558134232690899	1.3735224207159762	0.12691882639317664	0.2538376527863533	0.1298322028323241	0.2596644056646482	0.21052631578947367	0.35876714189847314	1181015.0288975406	2187308.3898481126	1181015.0288975406	0.0019254151084841537	0.003979660036003549	0.026596481014395976	1209600.0	0.041514425	0.03446903939465718
Saltmarsh_2_000007313	158112000.0	0.5209074194000551	1.3126696221974044	0.08222910477791653	0.16445820955583307	0.08256374323348792	0.16512748646697584	0.125	0.31799814850091934	296884.5811762027	782934.2952899262	296884.5811762027	0.00041786679141482606	0.0010665561144661874	0.007029757242935063	950400.0	0.041514425	0.009110565386843841
Saltmarsh_2_000007357	158112000.0	0.31782827035413863	1.4250030507606442	0.05	0.1	0.05	0.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Saltmarsh_2_000007358	158112000.0	0.7641280845666001	1.8169401047749048	0.05	0.1	0.05	0.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Saltmarsh_2_000007359	158112000.0	1.195625197337353	1.3476697001366198	0.05	0.1	0.05	0.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Saltmarsh_2_000007360	158112000.0	0.1938960873229183	0.7597996430899712	0.05	0.1	0.05	0.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Saltmarsh_3_000005539	158112000.0	0.2695723146354634	1.9467833415374594	0.4166289570360668	0.8332579140721336	0.4705413140719529	0.9410826281439058	1.0	0.6094598148877804	61615768.011977755	52182160.220588855	52182160.220588855	0.06008606785558984	0.20082473324735445	1.1089851375807915	39312000.0	0.041514425	1.4372447383047058
Saltmarsh_3_000007036	158112000.0	1.116158680316977	0.13927916969529552	0.4064848810222239	0.8129697620444478	0.46179750042469014	0.9235950008493803	0.8027210884353742	0.45958290696144105	49106372.921823084	39399439.98152624	39399439.98152624	-0.002810871600163245	0.19980807150779445	1.0407782169508757	6998400.0	0.041514425	1.348848569168335
Saltmarsh_3_000007151	158112000.0	1.9714567117457567	1.9429813782895844	0.3386038910711894	0.6772077821423788	0.35865863760905314	0.7173172752181063	1.0	0.47158195331411534	41662238.3544678	22790485.41562573	22790485.41562573	0.014530188420487922	0.09942223865764073	0.5338083268833963	4492800.0	0.041514425	0.6918155916408816
Saltmarsh_3_000007177	158112000.0	0.8883573294950378	0.9925007800161518	0.30828548459002	0.61657096918004	0.33627909780580006	0.6725581956116001	0.8214285714285714	0.5653679913147948	26707439.61427672	23338630.95609971	23338630.95609971	0.04415265333792574	0.07254050144257282	0.4230286177182574	3888000.0	0.041514425	0.5482450885628616
