plant	time	x	y	r_ag	h_ag	r_bg	h_bg	aboveground_resources	belowground_resources	res_ag	res_bg	res_eff	grow	maint	volume	age	salinity	transpiration
Saltmarsh_1_000000001	0.0	1	1	0.05	0.1	0.05	0.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Saltmarsh_1_000000001	86400.0	1	1	0.052311573770204435	0.10462314754040887	0.05498706966775685	0.1099741393355137	1.0	0.12491951137781143	923552.841931713	115369.76974569872	115369.76974569872	0.00037327364477587503	0.00020357520395261863	0.0019440699715707727	86400.0	0.1032588055014823	0.0025195146831557217
Saltmarsh_1_000000001	172800.0	1	1	0.05486902747705578	0.10973805495411156	0.06005428876728074	0.12010857753456149	1.0	0.12242531776428223	1010921.2179608732	141330.29809185932	141330.29809185932	0.0004547000221437245	0.0002519514683155721	0.002398769993714498	172800.0	0.1037702414172172	0.0031088059118539895
Saltmarsh_1_000000001	259200.0	1	1	0.057460481996822486	0.11492096399364497	0.06489275547819903	0.12978551095639806	1.0	0.11616826802492142	1112183.0336999965	164226.97375965893	164226.97375965893	0.0005102542776128957	0.00031088059118539895	0.002909024271327396	259200.0	0.1050939339396346	0.003770095455640305
Saltmarsh_1_000000001	345600.0	1	1	0.059697257154198546	0.11939451430839709	0.0689566741143185	0.137913348228637	1.0	0.10270515829324722	1219720.3500190137	172982.063514295	172982.063514295	0.00048790077200744456	0.0003770095455640305	0.003396925043334841	345600.0	0.1081671590650472	0.004402414856161954
Saltmarsh_1_000000001	432000.0	1	1	0.061022972582513976	0.12204594516502795	0.07139973922858717	0.14279947845717433	1.0	0.07858853042125702	1316529.1982728424	151622.17348890507	151622.17348890507	0.00031786938182832994	0.00044024148561619544	0.0037147944251631733	432000.0	0.1147040217492856	0.004814373575011473
Saltmarsh_1_000000001	518400.0	1	1	0.06097182020658671	0.12194364041317342	0.07136238649402417	0.14272477298804834	1.0	0.04548569768667221	1375651.604910029	94852.47927998449	94852.47927998449	-7.1749611012247925e-06	0.00048143735750114726	0.00370761946406195	518400.0	0.1276401039382028	0.004805074825424287
Saltmarsh_1_000000001	604800.0	1	1	0.05863354933855038	0.11726709867710076	0.06968077029843182	0.13936154059686365	1.0	0.015858298167586327	1373346.2975081215	33041.691752067934	33041.691752067934	-0.00031529902378208904	0.00048050748254242873	0.003392320440279862	604800.0	0.1517350421761275	0.004396447290602701
Saltmarsh_1_000000001	691200.0	1	1	0.06229382973768748	0.12458765947537496	0.07544405220054456	0.15088810440108913	1.0	0.12606756389141083	1270030.380073721	252850.9943329759	252850.9943329759	0.0008246102426046095	0.0004396447290602701	0.004216930682884472	691200.0	0.1030263338181734	0.005465142165018275
Saltmarsh_1_000000001	777600.0	1	1	0.0660498953008999	0.1320997906017998	0.08116496118291333	0.16232992236582666	1.0	0.12606756389141083	1433546.5616145253	299931.8078256225	299931.8078256225	0.0009531448226262851	0.0005465142165018275	0.00517007550551076	777600.0	0.1030263338181734	0.006700417855141944
