plant	time	x	y	r_ag	h_ag	r_bg	h_bg	aboveground_resources	belowground_resources	res_ag	res_bg	res_eff	grow	maint	volume	age	salinity	transpiration
Saltmarsh_3_000013100	158112000.0	1.1198551802413172	1.4041954959218954	0.3137292681734146	0.6274585363468292	0.379709366508729	0.759418733017458	0.904	0.3433447933240688	32850613.45357404	20673092.78338758	20673092.78338758	0.0004436786917862562	0.10292178522515164	0.5379998005473132	88214400.0	0.07	0.6972477415093179
Saltmarsh_3_000013376	158112000.0	0.7817125931260815	0.7755322333798618	0.3187124416687915	0.637424883337583	0.4067411702392268	0.8134823404784536	1.0	0.3377020228089708	37489646.3876423	24102438.249218535	24102438.249218535	0.0007621655173472713	0.11975002572874541	0.6262114742523543	86745600.0	0.07	0.8115700706310512
Saltmarsh_3_000015843	158112000.0	1.8745245141806752	0.06124296840847543	0.3551012647116372	0.7102025294232744	0.43153388441877943	0.8630677688375589	1.0	0.3914438500946995	46483473.35819796	30480572.880416565	30480572.880416565	0.0023036239668982605	0.15009924043518458	0.7862655947516821	73353600.0	0.07	1.0190002107981802
Saltmarsh_3_000016919	158112000.0	1.4609861173277272	1.2282403180781833	0.27232192604944777	0.5446438520988955	0.33291410566717344	0.6658282113343469	0.5263157894736842	0.2947788400664216	14419032.648003042	13736029.262148889	13736029.262148889	-2.42418005580447e-06	0.06868257049080025	0.3587237303589047	67564800.0	0.07	0.4649059545451405
Saltmarsh_3_000019314	158112000.0	1.147145309328244	0.5911746854748605	0.2904208272198723	0.5808416544397446	0.33129755967803765	0.6625951193560753	0.6481481481481481	0.32855047901039536	20226177.58178312	14528347.451449895	14528347.451449895	-0.0007049123624024156	0.0733466496196519	0.38238152977794415	54604800.0	0.07	0.49556646259221565
Saltmarsh_3_000019742	158112000.0	0.5965952716166034	1.2543895013518	0.30048767499906304	0.6009753499981261	0.35925333598712234	0.7185066719742447	0.8260869565217391	0.3373593520603062	27470205.24863691	18005583.40957614	18005583.40957614	0.00199132425916812	0.08803659278871258	0.4618027169332001	52358400.0	0.07	0.5984963211454273
Saltmarsh_3_000020284	158112000.0	0.2166418723131649	0.42690866040504427	0.36555423533303827	0.7311084706660765	0.44779777060045134	0.8955955412009027	1.0	0.3934025441985042	49411012.0587886	33220575.55418647	33220575.55418647	-0.0008451943266492845	0.16694807209758164	0.8711175100872807	49420800.0	0.07	1.1289682930731157
Saltmarsh_3_000020615	158112000.0	0.02583097808352175	1.3928485280430605	0.32284967479128523	0.6456993495825705	0.35437549314337874	0.7087509862867575	0.7945205479452054	0.38603632271974936	30543856.390670802	19004585.13094616	19004585.13094616	0.0012413142759608031	0.09378161137877	0.49105869554126413	47606400.0	0.07	0.6364120694214783
Saltmarsh_3_000021369	158112000.0	0.504391655952434	0.08823203830050241	0.2461221082096102	0.4922442164192204	0.29472126942219373	0.5894425388443875	0.3684210526315789	0.29887829450615355	8473834.217911867	10911250.137240615	8473834.217911867	-0.007869330038742905	0.05023850112830224	0.25452423197814533	43545600.0	0.07	0.3298634046436764
Saltmarsh_3_000022816	158112000.0	1.50796526302721	1.78248474083438	0.3195587171575112	0.6391174343150224	0.3817588224272322	0.7635176448544644	0.8620689655172413	0.3505888906069648	32539587.656670213	21181085.051371127	21181085.051371127	-0.0003499238974604829	0.10625534915431613	0.5546172610658333	35769600.0	0.07	0.7187839703413199
Saltmarsh_3_000023510	158112000.0	1.814613768550476	0.9562120925257438	0.3086665124233662	0.6173330248467324	0.359577483354602	0.719154966709204	1.0	0.3415570687314476	35284306.97892196	18037973.551774792	18037973.551774792	-0.0013821342750016258	0.0915720020338756	0.4768945510369739	31968000.0	0.07	0.6180553381439182
Saltmarsh_3_000024149	158112000.0	1.0591135808523893	1.995793300422599	0.3244279451571295	0.648855890314259	0.3721114529989974	0.7442229059979948	1.0	0.3631453258973179	38984475.193948895	20340472.929811444	20340472.929811444	-0.001683141013578554	0.10338550566263578	0.538294973031977	28512000.0	0.07	0.6976302850494424
Saltmarsh_3_000024202	158112000.0	1.701306709740351	1.5079688079345825	0.1590899403722554	0.3181798807445108	0.16617822664579768	0.33235645329159536	0.21875	0.2528428244404495	2049232.2777867583	2659190.2088331315	2049232.2777867583	-0.0001463023123387825	0.010392463701272574	0.05413309511124191	28252800.0	0.07	0.07015649126416952
Saltmarsh_3_000025137	158112000.0	0.567899545484333	1.9669741543014478	0.1479898838881845	0.295979767776369	0.22864379493050335	0.4572875898610067	0.4444444444444444	0.26878566339484644	3611817.619980927	6789019.83939124	3611817.619980927	-0.0002713494795512951	0.018330437579455933	0.09546774905601463	23155200.0	0.07	0.12372620277659498
