t_step,salinity_1,salinity_2
19094400,0.1030264269194621,0.1030264269194621
19180800,0.10302735867715884,0.10302735867715884
19267200,0.10303324416822165,0.10303324416822165
19353600,0.10306033291916501,0.10306033291916501
19440000,0.10316000790359578,0.10316000790359578
19526400,0.10347048506020139,0.10347048506020139
19612800,0.10432067336630771,0.10432067336630771
19699200,0.10642160076986164,0.10642160076986164
19785600,0.11119621768393821,0.11119621768393821
19872000,0.12131746508469941,0.12131746508469941
19958400,0.10302633381817346,0.10302633381817346
20044800,0.10302633381817346,0.10302633381817346
20131200,0.10302633530779408,0.10302633530779408
20217600,0.10302638818932602,0.10302638818932602
20304000,0.10302707639405166,0.10302707639405166
20390400,0.10303206215426104,0.10303206215426104
20476800,0.10305695892846461,0.10305695892846461
20563200,0.10315339696729187,0.10315339696729187
20649600,0.10346393966720469,0.10346393966720469
20736000,0.10433311542252188,0.10433311542252188
20822400,0.10651229781082605,0.10651229781082605
20908800,0.11151211035630157,0.11151211035630157
20995200,0.12217543963777748,0.12217543963777748
21081600,0.14356756777171284,0.14356756777171284
21168000,0.10302633381817346,0.10302633381817346
21254400,0.10302633381817346,0.10302633381817346
21340800,0.1030263367974147,0.1030263367974147
21427200,0.1030264343675652,0.1030264343675652
21513600,0.10302768118002269,0.10302768118002269
21600000,0.10303643270115506,0.10303643270115506
21686400,0.10307890401941308,0.10307890401941308
21772800,0.10323911718577061,0.10323911718577061
21859200,0.10374257841752556,0.10374257841752556
21945600,0.10512021308177201,0.10512021308177201
22032000,0.10850243617051625,0.10850243617051625
22118400,0.11611214224429547,0.11611214224429547
22204800,0.13204784442463488,0.13204784442463488
22291200,0.1634743907183024,0.1634743907183024
22377600,0.10302633381817346,0.10302633381817346
22464000,0.10302633381817346,0.10302633381817346
22550400,0.10302633828703532,0.10302633828703532
22636800,0.1030264760769425,0.1030264760769425
22723200,0.10302820999534218,0.10302820999534218
22809600,0.10304022155119766,0.10304022155119766
22896000,0.10309781177392086,0.10309781177392086
22982400,0.10331253835161455,0.10331253835161455
23068800,0.10397981837643358,0.10397981837643358
23155200,0.1057862850242696,0.1057862850242696
23241600,0.1101760554723731,0.1101760554723731
23328000,0.11995581777373862,0.11995581777373862
23414400,0.14024280828793925,0.14024280828793925
23500800,0.1798873234009295,0.1798873234009295
23587200,0.10302633381817346,0.10302633381817346
23673600,0.10302633381817346,0.10302633381817346
23760000,0.10302633828703532,0.10302633828703532
23846400,0.10302650959340642,0.10302650959340642
23932800,0.10302862932354623,0.10302862932354623
24019200,0.10304320675091669,0.10304320675091669
24105600,0.10311258732083355,0.10311258732083355
24192000,0.10336941579087192,0.10336941579087192
24278400,0.10416194758613752,0.10416194758613752
24364800,0.10629283274994561,0.10629283274994561
24451200,0.1114364212430663,0.1114364212430663
24537600,0.12282096896713872,0.12282096896713872
24624000,0.14628666464273213,0.14628666464273213
24710400,0.19185769720479295,0.19185769720479295
24796800,0.10302633381817346,0.10302633381817346
24883200,0.10302633381817346,0.10302633381817346
24969600,0.10302633903184562,0.10302633903184562
25056000,0.103026532682526,0.103026532682526
25142400,0.10302891533070493,0.10302891533070493
25228800,0.10304521699394105,0.10304521699394105
25315200,0.10312237636272656,0.10312237636272656
25401600,0.10340646414526909,0.10340646414526909
25488000,0.10427843815291771,0.10427843815291771
25574400,0.1066105770207375,0.1066105770207375
25660800,0.11221068433106936,0.11221068433106936
25747200,0.1245419932107413,0.1245419932107413
25833600,0.1498300788337698,0.1498300788337698
25920000,0.1986936272965113,0.1986936272965113
26006400,0.10302633381817346,0.10302633381817346
26092800,0.10302633381817346,0.10302633381817346
26179200,0.10302633903184562,0.10302633903184562
26265600,0.10302654385468063,0.10302654385468063
26352000,0.10302905237580182,0.10302905237580182
26438400,0.10304613608986252,0.10304613608986252
26524800,0.10312661433338555,0.10312661433338555
26611200,0.10342154134035698,0.10342154134035698
26697600,0.10432255699157952,0.10432255699157952
26784000,0.10672115155923219,0.10672115155923219
26870400,0.11245409355376798,0.11245409355376798
26956800,0.12501941438446815,0.12501941438446815
27043200,0.15066823994300416,0.15066823994300416
27129600,0.2,0.2
27216000,0.10302633381817346,0.10302633381817346
27302400,0.10302633381817346,0.10302633381817346
27388800,0.10302633903184562,0.10302633903184562
27475200,0.10302654385468063,0.10302654385468063
27561600,0.10302903226592347,0.10302903226592347
27648000,0.10304590966752854,0.10304590966752854
27734400,0.10312505767983945,0.10312505767983945
27820800,0.10341377520326359,0.10341377520326359
27907200,0.1042917538716245,0.1042917538716245
27993600,0.10661816738259791,0.10661816738259791
28080000,0.11215257944442254,0.11215257944442254
28166400,0.12422563875598629,0.12422563875598629
28252800,0.14875270476311853,0.14875270476311853
28339200,0.19570130346687736,0.19570130346687736
28425600,0.10302633381817346,0.10302633381817346
28512000,0.10302633381817346,0.10302633381817346
28598400,0.10302633903184562,0.10302633903184562
28684800,0.10302653119290539,0.10302653119290539
28771200,0.1030288564906905,0.1030288564906905
28857600,0.10304455187833499,0.10304455187833499
28944000,0.10311779428970473,0.10311779428970473
29030400,0.10338361485460533,0.10338361485460533
29116800,0.10418780963450174,0.10418780963450174
29203200,0.10630757403558408,0.10630757403558408
29289600,0.11132356832983595,0.11132356832983595
29376000,0.1222065436610974,0.1222065436610974
29462400,0.1441941893465663,0.1441941893465663
29548800,0.1860460034370307,0.1860460034370307
29635200,0.10302633381817346,0.10302633381817346
29721600,0.10302633381817346,0.10302633381817346
29808000,0.10302633828703532,0.10302633828703532
29894400,0.10302650661416518,0.10302650661416518
29980800,0.10302853547744728,0.10302853547744728
30067200,0.10304214241698492,0.10304214241698492
30153600,0.10310524274637514,0.10310524274637514
30240000,0.1033328038953159,0.1033328038953159
30326400,0.1040167326649751,0.1040167326649751
30412800,0.10580732591550276,0.10580732591550276
30499200,0.11001497981567757,0.11001497981567757
30585600,0.11907883566157135,0.11907883566157135
30672000,0.13725617704349805,0.13725617704349805
30758400,0.17159217510294295,0.17159217510294295
30844800,0.10302633381817346,0.10302633381817346
30931200,0.10302633381817346,0.10302633381817346
31017600,0.10302633828703532,0.10302633828703532
31104000,0.10302647160808065,0.10302647160808065
31190400,0.10302808635683086,0.10302808635683086
31276800,0.10303881758376493,0.10303881758376493
31363200,0.1030881322191433,0.1030881322191433
31449600,0.10326427762282361,0.10326427762282361
31536000,0.10325880550148238,0.10325880550148238
31622400,0.10377024141721727,0.10377024141721727
31708800,0.10509393393963468,0.10509393393963468
31795200,0.10816715906504724,0.10816715906504724
31881600,0.11470402174928568,0.11470402174928568
31968000,0.1276401039382028,0.1276401039382028
32054400,0.15173504217612754,0.15173504217612754
32140800,0.10302633381817346,0.10302633381817346
32227200,0.10302633381817346,0.10302633381817346
32313600,0.1030263367974147,0.1030263367974147
32400000,0.1030264269194621,0.1030264269194621
32486400,0.1030274942326351,0.1030274942326351
32572800,0.10303446118826677,0.10303446118826677
32659200,0.10306586611495161,0.10306586611495161
32745600,0.10317571893225674,0.10317571893225674
32832000,0.10349530437413282,0.10349530437413282
32918400,0.1043033207757254,0.1043033207757254
33004800,0.10613217716626444,0.10613217716626444
33091200,0.10991564818879931,0.10991564818879931
33177600,0.11717815199924993,0.11717815199924993
33264000,0.13025804961075862,0.13025804961075862
33350400,0.10302633381817346,0.10302633381817346
33436800,0.10302633381817346,0.10302633381817346
33523200,0.10302633530779408,0.10302633530779408
33609600,0.10302637850679201,0.10302637850679201
33696000,0.10302687082640635,0.10302687082640635
33782400,0.10302990369398515,0.10302990369398515
33868800,0.10304268538370029,0.10304268538370029
33955200,0.10308399777711727,0.10308399777711727
34041600,0.10319325847022665,0.10319325847022665
34128000,0.10343889691018053,0.10343889691018053
34214400,0.10391767736272153,0.10391767736272153
34300800,0.104729073713497,0.104729073713497
34387200,0.10589822628968157,0.10589822628968157
34473600,0.10720706580491414,0.10720706580491414
34560000,0.10302633381817346,0.10302633381817346
34646400,0.10302633381817346,0.10302633381817346
34732800,0.10302633381817346,0.10302633381817346
34819200,0.10302633083893221,0.10302633083893221
34905600,0.10302627348853842,0.10302627348853842
34992000,0.10302571413599626,0.10302571413599626
35078400,0.10302231035288349,0.10302231035288349
35164800,0.1030069806671008,0.1030069806671008
35251200,0.10295140217702259,0.10295140217702259
35337600,0.10278011219174753,0.10278011219174753
35424000,0.1023148120609916,0.1023148120609916
35510400,0.10117218664877732,0.10117218664877732
35596800,0.09858848139575323,0.09858848139575323
35683200,0.09313415804165996,0.09313415804165996
35769600,0.10302633381817346,0.10302633381817346
35856000,0.10302633381817346,0.10302633381817346
35942400,0.10302633232855285,0.10302633232855285
36028800,0.1030263047705714,0.1030263047705714
36115200,0.103025937579089,0.103025937579089
36201600,0.10302328530957815,0.10302328530957815
36288000,0.10301005673367755,0.10301005673367755
36374400,0.10295890018240468,0.10295890018240468
36460800,0.10279440286714897,0.10279440286714897
36547200,0.1023345830506477,0.1023345830506477
36633600,0.10118306460334228,0.10118306460334228
36720000,0.09854388289925232,0.09854388289925232
36806400,0.09292066635945882,0.09292066635945882
36892800,0.08164983478376506,0.08164983478376506
36979200,0.10302633381817346,0.10302633381817346
37065600,0.10302633381817346,0.10302633381817346
37152000,0.10302633232855285,0.10302633232855285
37238400,0.1030262801918312,0.1030262801918312
37324800,0.10302562475875916,0.10302562475875916
37411200,0.1030210300239621,0.1030210300239621
37497600,0.10299874232027142,0.10299874232027142
37584000,0.10291471803486658,0.10291471803486658
37670400,0.10265080939802955,0.10265080939802955
37756800,0.1019290353269424,0.1019290353269424
37843200,0.10015785704674306,0.10015785704674306
37929600,0.09617466513981271,0.09617466513981271
38016000,0.08783695763595163,0.08783695763595163
38102400,0.07140107064440718,0.07140107064440718
38188800,0.10302633381817346,0.10302633381817346
38275200,0.10302633381817346,0.10302633381817346
38361600,0.10302633232855285,0.10302633232855285
38448000,0.10302625859233223,0.10302625859233223
38534400,0.10302535439261694,0.10302535439261694
38620800,0.10301908308981399,0.10301908308981399
38707200,0.1029890247801681,0.1029890247801681
38793600,0.10287698594460562,0.10287698594460562
38880000,0.10252892044612873,0.10252892044612873
38966400,0.10158691341473243,0.10158691341473243
39052800,0.09929844649938897,0.09929844649938897
39139200,0.09420147344908633,0.09420147344908633
39225600,0.08363119331953112,0.08363119331953112
39312000,0.06298024454447718,0.06298024454447718
39398400,0.10302633381817346,0.10302633381817346
39484800,0.10302633381817346,0.10302633381817346
39571200,0.10302633083893221,0.10302633083893221
39657600,0.10302624146169513,0.10302624146169513
39744000,0.10302513988724792,0.10302513988724792
39830400,0.10301755324943902,0.10301755324943902
39916800,0.10298146123147879,0.10298146123147879
40003200,0.1028478869506379,0.1028478869506379
40089600,0.10243578415140188,0.10243578415140188
40176000,0.10132798755886352,0.10132798755886352
40262400,0.09865450808484805,0.09865450808484805
40348800,0.09273835690566007,0.09273835690566007
40435200,0.08054646608851451,0.08054646608851451
40521600,0.056874077359221786,0.056874077359221786
40608000,0.10302633381817346,0.10302633381817346
40694400,0.10302633381817346,0.10302633381817346
40780800,0.10302633083893221,0.10302633083893221
40867200,0.10302623028954049,0.10302623028954049
40953600,0.10302499315961701,0.10302499315961701
41040000,0.10301653285931552,0.10301653285931552
41126400,0.10297649334671684,0.10297649334671684
41212800,0.10282910134502081,0.10282910134502081
41299200,0.10237677878909131,0.10237677878909131
41385600,0.10116722695692876,0.10116722695692876
41472000,0.09826326146388853,0.09826326146388853
41558400,0.09186988425127471,0.09186988425127471
41644800,0.07876107310356525,0.07876107310356525
41731200,0.05343550490172936,0.05343550490172936
41817600,0.10302633381817346,0.10302633381817346
41904000,0.10302633381817346,0.10302633381817346
41990400,0.10302633083893221,0.10302633083893221
42076800,0.10302622433105801,0.10302622433105801
42163200,0.10302492538187888,0.10302492538187888
42249600,0.10301607778021662,0.10301607778021662
42336000,0.10297440564342032,0.10297440564342032
42422400,0.1028217165508057,0.1028217165508057
42508800,0.10235531931446443,0.10235531931446443
42595200,0.10111392386234495,0.10111392386234495
42681600,0.09814731833268556,0.09814731833268556
42768000,0.09164625421114556,0.09164625421114556
42854400,0.07837820932263509,0.07837820932263509
42940800,0.052863278313372904,0.052863278313372904
43027200,0.10302633381817346,0.10302633381817346
43113600,0.10302633381817346,0.10302633381817346
43200000,0.10302633083893221,0.10302633083893221
43286400,0.10302622582067864,0.10302622582067864
43372800,0.10302493804365413,0.10302493804365413
43459200,0.1030162155701238,0.1030162155701238
43545600,0.10297531952566964,0.10297531952566964
43632000,0.10282615785467909,0.10282615785467909
43718400,0.10237264360225498,0.10237264360225498
43804800,0.10117115732093009,0.10117115732093009
43891200,0.0983133827288317,0.0983133827288317
43977600,0.09208039073375682,0.09208039073375682
44064000,0.07942000380481884,0.07942000380481884
44150400,0.05519047089592969,0.05519047089592969
44236800,0.10302633381817346,0.10302633381817346
44323200,0.10302633381817346,0.10302633381817346
44409600,0.10302633083893221,0.10302633083893221
44496000,0.1030262310343508,0.1030262310343508
44582400,0.10302503188975308,0.10302503188975308
44668800,0.10301693878093399,0.10301693878093399
44755200,0.10297918211193284,0.10297918211193284
44841600,0.10284216978670495,0.10284216978670495
44928000,0.10242775137221782,0.10242775137221782
45014400,0.10133561814048064,0.10133561814048064
45100800,0.09875185553706275,0.09875185553706275
45187200,0.0931472019046039,0.0931472019046039
45273600,0.08182624236067419,0.08182624236067419
45360000,0.06028257065237964,0.06028257065237964
45446400,0.10302633381817346,0.10302633381817346
45532800,0.10302633381817346,0.10302633381817346
45619200,0.10302633083893221,0.10302633083893221
45705600,0.10302624444093636,0.10302624444093636
45792000,0.10302520170650357,0.10302520170650357
45878400,0.10301820421364921,0.10301820421364921
45964800,0.10298576846949654,0.10298576846949654
46051200,0.10286882654766902,0.10286882654766902
46137600,0.10251745632585046,0.10251745632585046
46224000,0.10159780254145204,0.10159780254145204
46310400,0.09943739235217938,0.09943739235217938
46396800,0.09478502562300356,0.09478502562300356
46483200,0.0854578450715551,0.0854578450715551
46569600,0.06784525685134296,0.06784525685134296
46656000,0.10302633381817346,0.10302633381817346
46742400,0.10302633381817346,0.10302633381817346
46828800,0.10302633232855285,0.10302633232855285
46915200,0.10302626306119408,0.10302626306119408
47001600,0.10302543483213034,0.10302543483213034
47088000,0.10301994111129012,0.10301994111129012
47174400,0.10299470172434436,0.10299470172434436
47260800,0.10290458712504168,0.10290458712504168
47347200,0.10263657607302192,0.10263657607302192
47433600,0.10194255735810483,0.10194255735810483
47520000,0.1003303692657354,0.1003303692657354
47606400,0.09689919575385396,0.09689919575385396
47692800,0.0901049035376577,0.0901049035376577
47779200,0.07744140479124813,0.07744140479124813
47865600,0.10302633381817346,0.10302633381817346
47952000,0.10302633381817346,0.10302633381817346
48038400,0.10302633232855285,0.10302633232855285
48124800,0.10302628466069305,0.10302628466069305
48211200,0.10302572158409934,0.10302572158409934
48297600,0.10302204669003405,0.10302204669003405
48384000,0.10300546125407016,0.10300546125407016
48470400,0.10294738392540478,0.10294738392540478
48556800,0.10277822260799324,0.10277822260799324
48643200,0.10234995370099738,0.10234995370099738
48729600,0.10137917241292814,0.10137917241292814
48816000,0.09936751573859663,0.09936751573859663
48902400,0.0954988197964386,0.0954988197964386
48988800,0.08851635870374157,0.08851635870374157
49075200,0.10302633381817346,0.10302633381817346
49161600,0.10302633381817346,0.10302633381817346
49248000,0.10302633381817346,0.10302633381817346
49334400,0.10302630923943325,0.10302630923943325
49420800,0.10302604408696321,0.10302604408696321
49507200,0.10302439954580063,0.10302439954580063
49593600,0.10301742812130708,0.10301742812130708
49680000,0.10299474492334228,0.10299474492334228
49766400,0.10293421046546704,0.10293421046546704
49852800,0.10279644513701663,0.10279644513701663
49939200,0.10252318242750712,0.10252318242750712
50025600,0.10204731343846453,0.10204731343846453
50112000,0.10132782593502644,0.10132782593502644
50198400,0.10042998764458268,0.10042998764458268
50284800,0.10302633381817346,0.10302633381817346
50371200,0.10302633381817346,0.10302633381817346
50457600,0.10302633381817346,0.10302633381817346
50544000,0.10302633828703532,0.10302633828703532
50630400,0.1030264269194621,0.1030264269194621
50716800,0.10302735867715884,0.10302735867715884
50803200,0.10303324416822165,0.10303324416822165
50889600,0.10306033291916501,0.10306033291916501
50976000,0.10316000790359578,0.10316000790359578
51062400,0.10347048506020139,0.10347048506020139
51148800,0.10432067336630771,0.10432067336630771
51235200,0.10642160076986164,0.10642160076986164
51321600,0.11119621768393821,0.11119621768393821
51408000,0.12131746508469941,0.12131746508469941
51494400,0.10302633381817346,0.10302633381817346
51580800,0.10302633381817346,0.10302633381817346
51667200,0.10302633530779408,0.10302633530779408
51753600,0.10302638818932602,0.10302638818932602
51840000,0.10302707639405166,0.10302707639405166
51926400,0.10303206215426104,0.10303206215426104
52012800,0.10305695892846461,0.10305695892846461
52099200,0.10315339696729187,0.10315339696729187
52185600,0.10346393966720469,0.10346393966720469
52272000,0.10433311542252188,0.10433311542252188
52358400,0.10651229781082605,0.10651229781082605
52444800,0.11151211035630157,0.11151211035630157
52531200,0.12217543963777748,0.12217543963777748
52617600,0.14356756777171284,0.14356756777171284
52704000,0.10302633381817346,0.10302633381817346
52790400,0.10302633381817346,0.10302633381817346
52876800,0.1030263367974147,0.1030263367974147
52963200,0.1030264343675652,0.1030264343675652
53049600,0.10302768118002269,0.10302768118002269
53136000,0.10303643270115506,0.10303643270115506
53222400,0.10307890401941308,0.10307890401941308
53308800,0.10323911718577061,0.10323911718577061
53395200,0.10374257841752556,0.10374257841752556
53481600,0.10512021308177201,0.10512021308177201
53568000,0.10850243617051625,0.10850243617051625
53654400,0.11611214224429547,0.11611214224429547
53740800,0.13204784442463488,0.13204784442463488
53827200,0.1634743907183024,0.1634743907183024
53913600,0.10302633381817346,0.10302633381817346
54000000,0.10302633381817346,0.10302633381817346
54086400,0.10302633828703532,0.10302633828703532
54172800,0.1030264760769425,0.1030264760769425
54259200,0.10302820999534218,0.10302820999534218
54345600,0.10304022155119766,0.10304022155119766
54432000,0.10309781177392086,0.10309781177392086
54518400,0.10331253835161455,0.10331253835161455
54604800,0.10397981837643358,0.10397981837643358
54691200,0.1057862850242696,0.1057862850242696
54777600,0.1101760554723731,0.1101760554723731
54864000,0.11995581777373862,0.11995581777373862
