plant	time	x	y	r_ag	h_ag	r_bg	h_bg	aboveground_resources	belowground_resources	res_ag	res_bg	res_eff	grow	maint	volume	age	salinity	transpiration
Saltmarsh_1_000005533	158112000.0	1.272737427352481	0.5484385415761299	0.484436175089071	0.968872350178142	0.5012441803208745	1.002488360641749	0.6287625418060201	0.40881243464807976	54539226.684175454	38829464.57394575	38829464.57394575	-0.0011227080981426885	0.19527003096787146	1.5055904938144453	39398400.0	0.035	1.9512452799835212
Saltmarsh_1_000005948	158112000.0	0.04097428647261947	1.1266580008203422	0.5574165196301368	1.1148330392602737	0.5997401810103231	1.1994803620206462	1.0	0.462963177963179	114603918.66975877	64430666.965520956	64430666.965520956	0.006271342797289026	0.31588199203031575	2.4436323924139214	30499200.0	0.035	3.166947580568442
Saltmarsh_1_000006026	158112000.0	1.996059828540567	1.8818950804818106	0.2852725941574594	0.5705451883149188	0.36333663404781946	0.7266732680956389	0.19047619047619047	0.3795900277498751	6130007.528184101	22116951.98530813	6130007.528184101	-0.03137945066407602	0.06202948830499653	0.44724314428188483	28771200.0	0.035	0.5796271149893227
Saltmarsh_1_000006049	158112000.0	0.7281914703100589	0.32691476643801987	0.4362083383020645	0.872416676604129	0.45606227218518147	0.9121245443703629	0.42152466367713004	0.4718218743801117	29563232.365667477	37272083.35425178	29563232.365667477	0.0034305232830437182	0.14438563854529368	1.1175172404535196	28252800.0	0.035	1.4483023436277616
Saltmarsh_1_000006109	158112000.0	1.3818443278523307	0.03944209484607675	0.2349835504345685	0.469967100869137	0.21754518953189625	0.4350903790637925	0.175	0.3393806464839399	3586735.6045958805	5668661.13068349	3586735.6045958805	-0.0011668780841134728	0.019100556107092874	0.14621395607555382	26956800.0	0.035	0.18949328707391774
Saltmarsh_1_000006842	158112000.0	0.7260223468116813	1.6392254613542458	0.1753326718187463	0.3506653436374926	0.13394802312749118	0.26789604625498237	0.12195121951219512	0.3446351082428642	1374698.649533568	1872896.5932913271	1374698.649533568	0.000605929017564023	0.006267564230103817	0.048966764126389783	11145600.0	0.035	0.06346092630780116
Saltmarsh_1_000006965	158112000.0	0.5951490558280863	0.7952840013534082	0.19959970188755358	0.39919940377510715	0.17821817270119172	0.35643634540238345	0.17307692307692307	0.3029593088124928	2514216.461848277	3244842.9312305073	2514216.461848277	0.0017076642763013041	0.010863418032940083	0.08553033428355501	8467200.0	0.035	0.1108473132314873
Saltmarsh_1_000007293	158112000.0	0.5197647447239844	1.4563824376770844	0.064108460652396	0.128216921304792	0.054146065806037084	0.10829213161207417	0.0	0.22018354137738544	0.0	243441.06327011166	0.0	-0.0003950109897508015	0.0003950109897508015	0.0026529133138819268	1382400.0	0.035	0.003438175654790977
Saltmarsh_1_000007357	158112000.0	0.7255798477610869	1.3822930812666083	0.05	0.1	0.05	0.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Saltmarsh_1_000007358	158112000.0	0.18861687816997996	1.2120523227547757	0.05	0.1	0.05	0.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
