plant	time	x	y	r_ag	h_ag	r_bg	h_bg	aboveground_resources	belowground_resources	res_ag	res_bg	res_eff	grow	maint	volume	age	salinity	transpiration
Saltmarsh_2_000000001	0.0	1	1	0.05	0.1	0.05	0.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Saltmarsh_2_000000001	86400.0	1	1	0.06393201602576704	0.12786403205153407	0.06810086674289274	0.1362017334857855	1.0	0.5	923552.841931713	461776.4209658565	461776.4209658565	0.00205549883430959	0.0002533832705196927	0.0036262951611044877	86400.0	0.07	0.004699678528791416
Saltmarsh_2_000000001	172800.0	1	1	0.08034440879499126	0.16068881758998252	0.08776805400364933	0.17553610800729866	1.0	0.5	1509935.9998376314	893084.6603227505	893084.6603227505	0.003880469980730181	0.0005849533208835716	0.007506765141834669	172800.0	0.07	0.009728767623817731
Saltmarsh_2_000000001	259200.0	1	1	0.09790013697279978	0.19580027394559957	0.1081122731727566	0.2162245463455132	1.0	0.5	2384696.197296238	1507896.0191626837	1507896.0191626837	0.006328572818902239	0.0012109072769111804	0.01383533796073691	259200.0	0.07	0.017930597997115036
Saltmarsh_2_000000001	345600.0	1	1	0.11583575714347025	0.2316715142869405	0.12858394729596337	0.25716789459192674	1.0	0.5	3540693.5451091845	2304036.5584631003	2304036.5584631003	0.009288421028274584	0.0022317617640409183	0.023123758989011495	345600.0	0.07	0.0299683916497589
Saltmarsh_2_000000001	432000.0	1	1	0.13372271111497575	0.2674454222299515	0.1488456135005744	0.2976912270011488	1.0	0.5	4956864.232211178	3270112.448806375	3270112.448806375	0.012620496430025215	0.0037300658140066575	0.03574425541903673	432000.0	0.07	0.04632455502307161
Saltmarsh_2_000000001	518400.0	1	1	0.15131155379679134	0.3026231075935827	0.16868686927952303	0.33737373855904607	1.0	0.5	6605901.387826395	4389591.0506596025	4389591.0506596025	0.0161820923047597	0.005765862948538313	0.05192634772379645	518400.0	0.07	0.0672965466500402
Saltmarsh_2_000000001	604800.0	1	1	0.16845288357749233	0.33690576715498466	0.187975879966166	0.375951759932332	1.0	0.5	8457965.754148966	5643521.7154778605	5643521.7154778605	0.019841431737680965	0.008376176839708338	0.07176777946147743	604800.0	0.07	0.09301104218207475
Saltmarsh_2_000000001	691200.0	1	1	0.18505669453975962	0.37011338907951924	0.20663126069024498	0.41326252138048997	1.0	0.5	10482832.33523693	7012259.693746903	7012259.693746903	0.023484524085138944	0.01157677438359557	0.0952523035466164	691200.0	0.07	0.12344698539641485
Saltmarsh_2_000000001	777600.0	1	1	0.20107014089605985	0.4021402817921197	0.22460505104537584	0.4492101020907517	1.0	0.5	12651188.933155656	8476518.246378131	8476518.246378131	0.02701755644955022	0.015365034782340437	0.12226985999616666	777600.0	0.07	0.15846173855503198
Saltmarsh_2_000000001	864000.0	1	1	0.21646457429384589	0.43292914858769177	0.24187197021570628	0.48374394043141256	1.0	0.5	14935401.599092944	10017986.610990226	10017986.610990226	0.03036672866280148	0.01972320439214965	0.15263658865896818	864000.0	0.07	0.19781701890202277
Saltmarsh_2_000000001	950400.0	1	1	0.23122756450992443	0.46245512901984887	0.2584223924006874	0.5168447848013747	1.0	0.5	17309933.668701436	11619671.016864227	11619671.016864227	0.03347673013164937	0.024621624952671766	0.18611331879061754	950400.0	0.07	0.24120286115264034
Saltmarsh_2_000000001	1036800.0	1	1	0.24535776540092294	0.4907155308018459	0.27425761738300725	0.5485152347660145	1.0	0.5	19751539.428679533	13266059.602565061	13266059.602565061	0.03630858189469334	0.030021716118131966	0.22242190068531092	1036800.0	0.07	0.28825878328816296
Saltmarsh_2_000000001	1123200.0	1	1	0.25886149187515034	0.5177229837503007	0.28938660741684924	0.5787732148336985	1.0	0.5	22239312.40878095	14943175.76358893	14943175.76358893	0.03883726892467797	0.03587860989326669	0.26125916960998896	1123200.0	0.07	0.3385918838145457
Saltmarsh_2_000000001	1209600.0	1	1	0.27175037150456804	0.5435007430091361	0.30382368947811	0.60764737895622	1.0	0.5	24754641.427620612	16638561.509320842	16638561.509320842	0.04104940440782042	0.04214340313878379	0.3023085740178093	1209600.0	0.07	0.39179191192708085
Saltmarsh_2_000000001	1296000.0	1	1	0.28403969603168816	0.5680793920633763	0.3175869097787149	0.6351738195574298	1.0	0.5	27281109.78809255	18341217.874553844	18341217.874553844	0.04294105606824522	0.048765033304524	0.3452496300860546	1296000.0	0.07	0.44744352059152676
Saltmarsh_2_000000001	1382400.0	1	1	0.2957472428038851	0.5914944856077702	0.33069683905918906	0.6613936781183781	1.0	0.5	29804361.25585238	20041520.121109594	20041520.121109594	0.044515797075922604	0.05569180352962536	0.38976542716197715	1382400.0	0.07	0.5051359936019224
Saltmarsh_2_000000001	1468800.0	1	1	0.30689241995594435	0.6137848399118887	0.3431756956225881	0.6863513912451762	1.0	0.5	32311948.600764263	21731119.41754911	21731119.41754911	0.04578300375075961	0.06287259333698594	0.4355484309127369	1468800.0	0.07	0.564470766462907
Saltmarsh_2_000000001	1555200.0	1	1	0.31749563957014276	0.6349912791402855	0.35504669624263063	0.7100933924852613	1.0	0.5	34793175.197079904	23402838.70119895	23402838.70119895	0.04675639877357826	0.07025779473241649	0.48230482968631516	1555200.0	0.07	0.6250670592734645
Saltmarsh_2_000000001	1641600.0	1	1	0.3275778544058877	0.6551557088117754	0.3663335729921032	0.7326671459842063	1.0	0.5	37238936.59561921	25050567.76934219	25050567.76934219	0.04745282553580708	0.07780001331090387	0.5297576552221223	1641600.0	0.07	0.6865659211678705
